"player","position","game_num","week_num","gs","rush_att","rush_yds","rush_yds_per_att","rush_td","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","two_pt_md","all_td","scoring","fumbles","fumbles_lost","fumbles_forced","fumbles_rec","fumbles_rec_yds","fumbles_rec_td","offense","off_pct","defense","def_pct","special_teams","st_pct","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","reason","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","sacks","tackles_solo","tackles_assists","tackles_combined","tackles_loss","qb_hits","safety_md","def_int","def_int_yds","def_int_td","pass_defended","year"
"Andre Roberts","WR","7","7","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","0","0%","0","0%","7","30%","2","80","40.00","0","3","23","7.67","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Andre Roberts","WR","8","8","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","0","0%","0","0%","10","40%","2","48","24.00","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Andre Roberts","WR","9","9","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","0","0%","0","0%","8","24%","2","80","40.00","0","1","11","11.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Andre Roberts","WR","10","10","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","1","1%","0","0%","11","32%","4","102","25.50","0","2","10","5.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Andre Roberts","WR","11","12","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","0","0%","0","0%","10","37%","4","111","27.75","0","3","26","8.67","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Andre Roberts","WR","12","13","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","0","0%","0","0%","7","29%","1","25","25.00","0","1","22","22.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Andre Roberts","WR","13","14","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"1","0","0","0","0","0","0","0%","0","0%","11","39%","3","93","31.00","0","2","15","7.50","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Andre Roberts","WR","14","15","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"1","1","0","0","0","0","0","0%","0","0%","7","22%","3","102","34.00","0","3","7","2.33","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Andre Roberts","WR","15","16","0","0","0","0","0","2","2","12","6.00","0","100.0%","6.00",NA,NA,NA,"0","0","0","0","0","0","11","15%","0","0%","10","36%","1","49","49.00","0","4","25","6.25","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Andre Roberts","WR","16","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Andre Roberts","WR","18","18","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0%","0","0%","7","28%","4","69","17.25","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Andre Roberts","WR","19","19","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0%","0","0%","7","29%","1","26","26.00","0","1","8","8.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Andre Roberts","WR","20","20","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1%","0","0%","8","28%","0","0","0","0","1","0","0.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Seth Roberts","WR","1","1","0",NA,NA,NA,NA,"2","1","5","5.00","0","50.0%","2.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","7%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Seth Roberts","WR","2","2","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","26%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Seth Roberts","WR","3","3","0",NA,NA,NA,NA,"3","2","16","8.00","0","66.7%","5.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","33%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Seth Roberts","WR","4","4","0",NA,NA,NA,NA,"1","1","10","10.00","0","100.0%","10.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","11%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Seth Roberts","WR","5","5","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","15%","0","0%","8","31%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Seth Roberts","WR","6","6","*",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","22%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Seth Roberts","WR","7","7","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","41%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Allen Robinson","WR","1","1","*","1","-1","-1.00","0","9","5","74","14.80","0","55.6%","8.22",NA,"0","0",NA,NA,NA,NA,NA,NA,"53","82%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Allen Robinson","WR","2","2","*","0","0","0","0","9","3","33","11.00","0","33.3%","3.67",NA,"0","0",NA,NA,NA,NA,NA,NA,"53","82%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Allen Robinson","WR","3","3","*","0","0","0","0","13","10","123","12.30","1","76.9%","9.46",NA,"1","6",NA,NA,NA,NA,NA,NA,"64","78%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Allen Robinson","WR","4","4","*","0","0","0","0","10","7","101","14.43","1","70.0%","10.10",NA,"1","6",NA,NA,NA,NA,NA,NA,"55","89%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Allen Robinson","WR","5","5","*","0","0","0","0","16","10","90","9.00","0","62.5%","5.63",NA,"0","0",NA,NA,NA,NA,NA,NA,"55","87%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Allen Robinson","WR","6","6","*","0","0","0","0","9","5","53","10.60","0","55.6%","5.89",NA,"0","0",NA,NA,NA,NA,NA,NA,"58","88%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Allen Robinson","WR","7","7","*","0","0","0","0","4","4","70","17.50","0","100.0%","17.50",NA,"0","0",NA,NA,NA,NA,NA,NA,"50","79%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Allen Robinson","WR","8","8","*","0","0","0","0","7","6","87","14.50","1","85.7%","12.43",NA,"1","6",NA,NA,NA,NA,NA,NA,"68","97%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Allen Robinson","WR","9","9","*","0","0","0","0","9","7","81","11.57","0","77.8%","9.00",NA,"0","0",NA,NA,NA,NA,NA,NA,"73","95%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Allen Robinson","WR","10","10","*","0","0","0","0","9","6","43","7.17","0","66.7%","4.78",NA,"0","0",NA,NA,NA,NA,NA,NA,"45","90%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Allen Robinson","WR","11","12","*","0","0","0","0","13","8","74","9.25","2","61.5%","5.69",NA,"2","12",NA,NA,NA,NA,NA,NA,"64","94%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Allen Robinson","WR","12","13","*","0","0","0","0","7","6","75","12.50","0","85.7%","10.71",NA,"0","0",NA,NA,NA,NA,NA,NA,"51","74%","0","0%","1","3%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Allen Robinson","WR","13","14","*","0","0","0","0","13","9","123","13.67","1","69.2%","9.46",NA,"1","6",NA,NA,NA,NA,NA,NA,"45","75%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Allen Robinson","WR","14","15","*","0","0","0","0","5","4","83","20.75","0","80.0%","16.60",NA,"0","0",NA,NA,NA,NA,NA,NA,"57","89%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Allen Robinson","WR","15","16","*","0","0","0","0","13","10","103","10.30","0","76.9%","7.92",NA,"0","0",NA,NA,NA,NA,NA,NA,"49","68%","0","0%","1","3%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Allen Robinson","WR","16","17","*","0","0","0","0","5","2","37","18.50","0","40.0%","7.40",NA,"0","0",NA,NA,NA,NA,NA,NA,"71","95%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Allen Robinson","WR","18","18","*",NA,NA,NA,NA,"7","6","55","9.17","0","85.7%","7.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","88%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","1","1","*",NA,NA,NA,NA,"6","3","20","6.67","0","50.0%","3.33",NA,"0","0","0","0","0","0","0","0","33","48%","0","0%","3","12%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","2","2","0",NA,NA,NA,NA,"4","3","28","9.33","0","75.0%","7.00",NA,"0","0","0","0","0","0","0","0","48","62%","0","0%","8","29%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","3","3","0",NA,NA,NA,NA,"1","0","0","0","0","0.0%","0.00",NA,"0","0","0","0","0","0","0","0","41","55%","0","0%","3","12%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","4","4","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0","0","0","0","0","0","0","23","41%","0","0%","0","0%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","5","5","0",NA,NA,NA,NA,"4","2","2","1.00","0","50.0%","0.50",NA,"0","0","0","0","0","0","0","0","49","68%","0","0%","3","9%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","6","6","*",NA,NA,NA,NA,"6","5","69","13.80","0","83.3%","11.50",NA,"0","0","0","0","0","0","0","0","69","95%","0","0%","5","20%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","7","7","*",NA,NA,NA,NA,"1","1","4","4.00","0","100.0%","4.00",NA,"0","0","0","0","0","0","0","0","34","67%","0","0%","4","13%","1","21","21.00","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","8","8","*",NA,NA,NA,NA,"5","4","63","15.75","1","80.0%","12.60",NA,"1","6","0","0","0","0","0","0","36","55%","0","0%","5","17%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","9","9","*",NA,NA,NA,NA,"3","3","34","11.33","1","100.0%","11.33",NA,"1","6","1","1","0","0","0","0","50","81%","0","0%","5","16%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","10","11","*",NA,NA,NA,NA,"8","6","44","7.33","0","75.0%","5.50",NA,"0","0","0","0","0","0","0","0","63","81%","0","0%","2","8%","0","0","0","0","1","0","0.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","11","12","*",NA,NA,NA,NA,"6","5","36","7.20","0","83.3%","6.00",NA,"0","0","0","0","0","0","0","0","57","72%","0","0%","1","3%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","12","13","*",NA,NA,NA,NA,"2","2","39","19.50","0","100.0%","19.50",NA,"0","0","0","0","0","0","0","0","37","58%","0","0%","0","0%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","13","14","0",NA,NA,NA,NA,"1","1","13","13.00","0","100.0%","13.00",NA,"0","0","0","0","0","0","0","0","33","53%","0","0%","4","12%","1","0","0.00","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","14","15","0",NA,NA,NA,NA,"3","2","27","13.50","0","66.7%","9.00",NA,"0","0","1","0","0","0","0","0","50","51%","0","0%","2","6%","0","0","0","0","1","-13","-13.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","15","16","0",NA,NA,NA,NA,"2","2","29","14.50","1","100.0%","14.50",NA,"1","6","0","0","0","0","0","0","41","61%","0","0%","0","0%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","16","17","*",NA,NA,NA,NA,"7","6","58","9.67","0","85.7%","8.29",NA,"0","0","0","0","0","0","0","0","47","89%","0","0%","1","5%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","18","19","0",NA,NA,NA,NA,"3","1","14","14.00","0","33.3%","4.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","71%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","19","20","*",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","65%","0","0%","2","7%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Demarcus Robinson","WR","20","21","*",NA,NA,NA,NA,"2","1","11","11.00","0","50.0%","5.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","60%","0","0%","1","4%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"James Robinson","RB","1","1","*","16","62","3.88","0","1","1","28","28.00","0","100.0%","28.00","0","0","0","0","0","0","0","0","0","34","68%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"James Robinson","RB","2","2","*","16","102","6.38","1","4","3","18","6.00","0","75.0%","4.50","0","1","6","0","0","0","0","0","0","38","50%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"James Robinson","RB","3","3","*","11","46","4.18","2","6","6","83","13.83","0","100.0%","13.83","0","2","12","0","0","0","0","0","0","30","45%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"James Robinson","RB","4","4","*","17","75","4.41","0","4","4","32","8.00","0","100.0%","8.00","0","0","0","0","0","0","0","0","0","52","76%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"James Robinson","RB","5","5","*","13","48","3.69","0","7","5","22","4.40","0","71.4%","3.14","0","0","0","1","1","0","0","0","0","43","57%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"James Robinson","RB","6","6","*","12","29","2.42","0","4","4","24","6.00","1","100.0%","6.00","0","1","6","1","0","0","0","0","0","44","69%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"James Robinson","RB","7","7","*","22","119","5.41","1","6","4","18","4.50","1","66.7%","3.00","1","2","14","0","0","0","0","0","0","57","90%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"James Robinson","RB","8","9","*","25","99","3.96","1","2","0","0","0","0","0.0%","0.00","0","1","6","0","0","0","0","0","0","50","72%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"James Robinson","RB","9","10","*","23","109","4.74","0","5","2","3","1.50","0","40.0%","0.60","0","0","0","0","0","0","0","0","0","53","83%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"James Robinson","RB","10","11","*","17","73","4.29","0","2","2","21","10.50","0","100.0%","10.50","0","0","0","0","0","0","0","0","0","41","71%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"James Robinson","RB","11","12","*","22","128","5.82","1","6","5","31","6.20","0","83.3%","5.17","0","1","6","1","0","0","1","0","0","63","97%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"James Robinson","RB","12","13","*","18","78","4.33","1","6","6","30","5.00","0","100.0%","5.00","0","1","6","0","0","0","0","0","0","60","85%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"James Robinson","RB","13","14","*","12","67","5.58","0","4","4","16","4.00","0","100.0%","4.00","0","0","0","0","0","0","0","0","0","40","56%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"James Robinson","RB","14","15","*","16","35","2.19","0","3","3","18","6.00","1","100.0%","6.00","0","1","6","0","0","0","0","0","0","36","62%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"James Robinson","RB","15","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"James Robinson","RB","16","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Aaron Rodgers","QB","1","1","*","1","2","2.00","0","0","0","0","0","0","0.0%","0",NA,"0","0","0","0","0","0","0","0","76","97%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","44","72.73","364","4","0","127.5","0","0","8.27","10.09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Aaron Rodgers","QB","2","2","*","2","12","6.00","0","1","1","-6","-6.00","0","100.0%","-6.00",NA,"0","0","0","0","0","0","0","0","68","93%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","30","60.00","240","2","0","107.6","1","11","8.00","9.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Aaron Rodgers","QB","3","3","*","2","12","6.00","0","0","0","0","0","0","0.0%","0",NA,"0","0","0","0","0","0","0","0","62","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","32","65.63","283","3","0","124.9","1","12","8.84","10.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
