"player","position","game_num","gs","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","rush_att","rush_yds","rush_yds_per_att","rush_td","all_td","scoring","sacks","tackles_solo","tackles_assists","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","punt","punt_yds","punt_yds_per_punt","punt_blocked","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","two_pt_md","def_int","def_int_yds","def_int_td","year"
"Erik Lorig","RB","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Erik Lorig","RB","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0",NA,"0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Erik Lorig","RB","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Erik Lorig","RB","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","9","4.50","0","100.0%","4.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Erik Lorig","RB","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Erik Lorig","RB","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2","12","6.00","0","66.7%","4.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Erik Lorig","RB","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Erik Lorig","RB","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","10","10.00","0","100.0%","10.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Erik Lorig","RB","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Erik Lorig","RB","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0",NA,"0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Erik Lorig","RB","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","22","22.00","0","100.0%","22.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Erik Lorig","RB","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Erik Lorig","RB","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Erik Lorig","RB","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Erik Lorig","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","6","53","8.83","0","66.7%","5.89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"J.P. Losman","QB","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"J.P. Losman","QB","13",NA,"6","10","60.00","60","0","0","77.1","5","38","6.00","6.00","2","1","0.50","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"J.P. Losman","QB",NA,NA,"6","10","60.00","60","0","0","77.1","5","38","6.00","6.00","2","1","0.50","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Kregg Lumpkin","RB","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,"0.0","0","0","1","1","9","9.00","0","100.0%","9.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Kregg Lumpkin","RB","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,"0.0","0","1","0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Kregg Lumpkin","RB","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,"0.0","0","0","1","1","4","4.00","0","100.0%","4.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Kregg Lumpkin","RB","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,"0.0","0","0","3","3","25","8.33","0","100.0%","8.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Kregg Lumpkin","RB","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","7","3.50","0",NA,NA,"0.0","0","0","1","1","4","4.00","0","100.0%","4.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Kregg Lumpkin","RB","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","13","6.50","0",NA,NA,"0.0","0","0","0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Kregg Lumpkin","RB","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","15","1.88","0",NA,NA,"0.0","0","0","8","6","37","6.17","0","75.0%","4.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Kregg Lumpkin","RB","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","7","3.50","0",NA,NA,"0.0","0","0","6","4","31","7.75","0","66.7%","5.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Kregg Lumpkin","RB","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","31","7.75","0",NA,NA,"0.0","1","0","7","5","30","6.00","0","71.4%","4.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Kregg Lumpkin","RB","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,"0.0","1","0","1","1","8","8.00","0","100.0%","8.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Kregg Lumpkin","RB","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3","3.00","0",NA,NA,"0.0","0","0","3","3","10","3.33","0","100.0%","3.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Kregg Lumpkin","RB","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","0.50","0",NA,NA,"0.0","0","0","0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Kregg Lumpkin","RB","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4","4.00","0",NA,NA,"0.0","0","0","3","2","18","9.00","0","66.7%","6.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Kregg Lumpkin","RB","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,"0.0","0","0","8","5","50","10.00","0","62.5%","6.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Kregg Lumpkin","RB","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","24","3.43","0",NA,NA,"0.0","0","0","4","4","38","9.50","0","100.0%","9.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Kregg Lumpkin","RB","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","0","0.00","0",NA,NA,"0.0","0","0","7","5","27","5.40","0","71.4%","3.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Kregg Lumpkin","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","105","3.39","0",NA,NA,"0.0","2","1","53","41","291","7.10","0","77.4%","5.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Marshawn Lynch","RB","1",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,"13","33","2.54","0","0","0","0.0","1","0","2","2","14","7.00","0","100.0%","7.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Marshawn Lynch","RB","2",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,"6","11","1.83","0","0","0","0.0","0","0","2","1","1","1.00","0","50.0%","0.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Marshawn Lynch","RB","3",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,"19","73","3.84","0","0","0","0.0","0","0","3","1","2","2.00","0","33.3%","0.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Marshawn Lynch","RB","4",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,"8","24","3.00","1","1","6","0.0","0","0","4","3","33","11.00","0","75.0%","8.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Marshawn Lynch","RB","5",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,"12","98","8.17","1","1","6","0.0","1","0","6","4","33","8.25","0","66.7%","5.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Marshawn Lynch","RB","7",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,"16","24","1.50","1","1","6","0.0","0","0","0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Marshawn Lynch","RB","8",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,"23","135","5.87","1","1","6","0.0","0","0","2","1","8","8.00","0","50.0%","4.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Marshawn Lynch","RB","9",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,"32","109","3.41","1","1","6","0.0","0","0","7","5","58","11.60","0","71.4%","8.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Marshawn Lynch","RB","10",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,"27","88","3.26","1","1","6","0.0","0","0","2","2","1","0.50","0","100.0%","0.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Marshawn Lynch","RB","11",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,"24","111","4.63","0","1","6","0.0","0","0","3","1","20","20.00","1","33.3%","6.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Marshawn Lynch","RB","12",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,"22","148","6.73","2","2","12","0.0","0","0","0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Marshawn Lynch","RB","13",NA,"0","2","0.00","0","0","0","39.6","0","0","0.00","0.00","23","115","5.00","1","1","6","0.0","0","0","2","2","8","4.00","0","100.0%","4.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Marshawn Lynch","RB","14",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,"20","42","2.10","2","2","12","0.0","0","0","2","2","5","2.50","0","100.0%","2.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Marshawn Lynch","RB","15",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,"21","107","5.10","1","1","6","0.0","0","0","2","2","24","12.00","0","100.0%","12.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Marshawn Lynch","RB","16",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,"19","86","4.53","0","0","0","0.0","0","0","4","2","5","2.50","0","50.0%","1.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Marshawn Lynch","RB",NA,NA,"0","2","0.00","0","0","0","39.6","0","0","0.00","0.00","285","1204","4.22","12","13","78","0.0","2","0","41","28","212","7.57","1","68.3%","5.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Elbert Mack","","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Elbert Mack","","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0",2011
"Elbert Mack","","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Elbert Mack","","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0",2011
"Elbert Mack","","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0",2011
"Elbert Mack","","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0",2011
"Elbert Mack","","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0",2011
"Elbert Mack","","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0",2011
"Elbert Mack","","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Elbert Mack","","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","7","0",2011
"Elbert Mack","","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","3","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0",2011
"Elbert Mack","","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","3","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0",2011
"Elbert Mack","","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0",2011
"Elbert Mack","","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0",2011
"Elbert Mack","","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0",2011
"Elbert Mack","","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","6","0.0","3","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","40","1",2011
"Elbert Mack","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","6","0.0","20","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","47","1",2011
"Jeremy Maclin","WR","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","3","1","20","20.00","0","33.3%","6.67",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Jeremy Maclin","WR","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1.00","0","2","12","0.0","0","0","15","13","171","13.15","2","86.7%","11.40",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Jeremy Maclin","WR","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","7","5","69","13.80","0","71.4%","9.86",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Jeremy Maclin","WR","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","1","0","11","7","74","10.57","0","63.6%","6.73",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Jeremy Maclin","WR","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","1","6","0.0","0","0","8","6","54","9.00","1","75.0%","6.75",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Jeremy Maclin","WR","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","1","0","7","5","101","20.20","0","71.4%","14.43",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Jeremy Maclin","WR","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","1","6","0.0","0","0","3","3","54","18.00","1","100.0%","18.00",NA,NA,NA,NA,NA,NA,NA,NA,"2","12","6.00","0",NA,NA,NA,NA,2011
"Jeremy Maclin","WR","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","9","4","63","15.75","0","44.4%","7.00",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Jeremy Maclin","WR","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","5","2","6","3.00","0","40.0%","1.20",NA,NA,NA,NA,NA,NA,NA,NA,"2","17","8.50","0",NA,NA,NA,NA,2011
"Jeremy Maclin","WR","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","4","1","13","13.00","0","25.0%","3.25",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Jeremy Maclin","WR","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","5","3","57","19.00","0","60.0%","11.40",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Jeremy Maclin","WR","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","1","6","0.0","0","0","6","5","72","14.40","1","83.3%","12.00",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Jeremy Maclin","WR","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","13","8","105","13.13","0","61.5%","8.08",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Jeremy Maclin","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1.00","0","5","30","0.0","2","0","96","63","859","13.63","5","65.6%","8.95",NA,NA,NA,NA,NA,NA,NA,NA,"4","29","7.25","0",NA,NA,NA,NA,2011
"Mossis Madu","RB","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Mossis Madu","RB","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Mossis Madu","RB","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0.0%",NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Mossis Madu","RB","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Mossis Madu","RB","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","25","3.13","0",NA,NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Mossis Madu","RB","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6","6.00","0",NA,NA,NA,NA,NA,"1","1","3","3.00","0","100.0%","3.00","1","0","0.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Mossis Madu","RB","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,"2","2","8","4.00","0","100.0%","4.00","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Mossis Madu","RB","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","20","5.00","0",NA,NA,NA,NA,NA,"6","4","42","10.50","0","66.7%","7.00","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Mossis Madu","RB","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","4","2.00","0",NA,NA,NA,NA,NA,"3","3","19","6.33","0","100.0%","6.33","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Mossis Madu","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","55","3.67","0",NA,NA,NA,NA,NA,"12","10","72","7.20","0","83.3%","6.00","1","0","0.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
